업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적(건물내_외부),업태명,담당부서
휴게음식점,2020-11-18,쓰리팝(3POP PC CAFE),"서울특별시 동작구 동작대로3길 6, 해암빌딩 4층 (사당동)",서울특별시 동작구 사당동 1031-26 해암빌딩 ,16.5,일반조리판매,보건행정과
휴게음식점,2020-11-20,씨유 상도엠코점,"서울특별시 동작구 상도로 346-1, 제상가1동 1층 111호 (상도동, 힐스테이트 상도 센트럴파크)",서울특별시 동작구 상도동 531 힐스테이트 상도 센트럴파크 ,9.9,편의점,보건행정과
휴게음식점,2020-11-23,씨유(CU)신대방센터점,"서울특별시 동작구 여의대방로 68, 1층 (신대방동)",서울특별시 동작구 신대방동 492-206 ,3.3,편의점,보건행정과
휴게음식점,2020-11-26,세븐일레븐 대방중앙점,"서울특별시 동작구 대방동길 38, 1층 (대방동)",서울특별시 동작구 대방동 392-21 ,3.3,편의점,보건행정과
휴게음식점,2020-12-15,샌드위치킹,"서울특별시 동작구 여의대방로46길 32, 1층 (대방동)",서울특별시 동작구 대방동 344-27 ,23.1,일반조리판매,보건행정과
휴게음식점,2020-12-16,프레시랩,"서울특별시 동작구 국사봉2길 19, 102호 (신대방동)",서울특별시 동작구 신대방동 339-15 ,42,일반조리판매,보건행정과
휴게음식점,2021-01-12,씨유 신대방해피점,"서울특별시 동작구 신대방1나길 26, 1층 (신대방동)",서울특별시 동작구 신대방동 695-1 ,5,편의점,보건행정과
휴게음식점,2021-01-13,씨유 노량진스타합격점,"서울특별시 동작구 장승배기로 135, 1층 (노량진동)",서울특별시 동작구 노량진동 231-115 ,10,편의점,보건행정과
휴게음식점,2021-01-14,홍루이젠 대방점,"서울특별시 동작구 대방동23길 44, 1층 (대방동)",서울특별시 동작구 대방동 386-27 ,10,일반조리판매,보건행정과
휴게음식점,2021-01-19,경성여우,"서울특별시 동작구 보라매로5가길 16, 6층 603호 (신대방동, 보라매아카데미타워)",서울특별시 동작구 신대방동 395-69 보라매아카데미타워 ,27,일반조리판매,보건행정과
휴게음식점,2021-01-19,씨유 흑석현대점,"서울특별시 동작구 현충로 111, 명수대상가 1층 1호 (흑석동)",서울특별시 동작구 흑석동 10 명수대상가 ,3.3,편의점,보건행정과
휴게음식점,2021-01-25,지에스25숭실상현(GS25숭실상현),"서울특별시 동작구 상도로56길 5, 1층 (상도동)",서울특별시 동작구 상도동 491 ,6,편의점,보건행정과
휴게음식점,2021-02-02,가락e몰,"서울특별시 동작구 노량진로 10, 여성가족복합시설 스페이스살림 B2층 먹거리매장2호 (대방동)",서울특별시 동작구 대방동 340-3 여성가족복합시설 스페이스살림 ,16,일반조리판매,보건행정과
휴게음식점,2021-02-03,세븐일레븐 숭실대중앙점,"서울특별시 동작구 사당로 18, 1층 (상도동)",서울특별시 동작구 상도동 502-4 ,3.3,편의점,보건행정과
휴게음식점,2021-02-03,세븐일레븐 노량진사랑점,"서울특별시 동작구 만양로 53-1, 1층 (노량진동)",서울특별시 동작구 노량진동 219-20 ,3.3,편의점,보건행정과
휴게음식점,2021-02-10,씨유 동작상도원룸점,"서울특별시 동작구 상도로47길 107, 지하1층 (상도1동)",서울특별시 동작구 상도1동 481-1 ,5,편의점,보건행정과
휴게음식점,2021-02-18,지에스25(GS25)뉴사당타운점,"서울특별시 동작구 남부순환로269길 97, 1층 201호 (사당동)",서울특별시 동작구 사당동 439-4 ,3.3,편의점,보건행정과
휴게음식점,2021-03-03,초이스풀,"서울특별시 동작구 사당로 157-2, 1층 (사당동)",서울특별시 동작구 사당동 208-10 ,10.24,일반조리판매,보건행정과
휴게음식점,2021-03-04,세븐일레븐(사당로점),"서울특별시 동작구 사당로28길 56, 1층 (사당동)",서울특별시 동작구 사당동 1027-37 ,3.3,편의점,보건행정과
휴게음식점,2021-03-04,세븐일레븐 동작남성점,"서울특별시 동작구 사당로23길 2, 1층 (사당동)",서울특별시 동작구 사당동 155-2 ,6.6,편의점,보건행정과
휴게음식점,2021-03-08,와플대학이수역캠퍼스,"서울특별시 동작구 동작대로27길 22, 1층 (사당동)",서울특별시 동작구 사당동 139-36 ,9.3,일반조리판매,보건행정과
휴게음식점,2021-03-11,씨유 노량진드림스퀘어점,"서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 1층 B102,B103호 (노량진동)",서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩 ,6.6,편의점,보건행정과
휴게음식점,2021-03-16,GS25사당메트로점,"서울특별시 동작구 동작대로 지하 3, 사당역(4호선) 사당역 433-112호(113호합산)호 (사당동)",서울특별시 동작구 사당동 588-44 사당역(4호선) ,9.9,편의점,보건행정과
휴게음식점,2021-03-16,CU상도더샵점,"서울특별시 동작구 장승배기로 41, 1층 101호,102(일부)호 (상도동)",서울특별시 동작구 상도동 204-45 ,6.6,편의점,보건행정과
휴게음식점,2021-03-18,주식회사 스윗드오,"서울특별시 동작구 노량진로 10, 여성가족복합시설 스페이스살림 먹거리매장B2층 5호 (대방동)",서울특별시 동작구 대방동 340-3 여성가족복합시설 스페이스살림 ,10,일반조리판매,보건행정과
휴게음식점,2021-03-19,마음을 담다,"서울특별시 동작구 노량진로 10, 여성가족복합시설 스페이스살림 B2층 먹거리매장 4호 (대방동)",서울특별시 동작구 대방동 340-3 여성가족복합시설 스페이스살림 ,12.7,일반조리판매,보건행정과
휴게음식점,2021-03-23,지에스25(GS25) 흑석역점,"서울특별시 동작구 현충로 지하 90, 9호선 흑석역 (흑석동)",서울특별시 동작구 흑석동 4 9호선 흑석역 ,3.3,편의점,보건행정과
휴게음식점,2021-03-24,세븐일레븐 대방점,"서울특별시 동작구 등용로 119, 1층 (대방동)",서울특별시 동작구 대방동 37-2 ,3.3,편의점,보건행정과
휴게음식점,2021-03-25,솥뚜껑 떡볶이,"서울특별시 동작구 만양로14가길 30-3, 1층 (노량진동)",서울특별시 동작구 노량진동 117-31 ,9,일반조리판매,보건행정과
휴게음식점,2021-03-31,타코야끼카페,"서울특별시 동작구 동작대로25길 40, 1층 (사당동)",서울특별시 동작구 사당동 708-459 ,21,일반조리판매,보건행정과
휴게음식점,2021-04-05,우리쌀빵&웰빙쌀빵,"서울특별시 동작구 사당로 지하 310, 이수역(7호선) 지하1층 736-310호 (사당동)",서울특별시 동작구 사당동 144-4 이수역(7호선) ,27.22,일반조리판매,보건행정과
휴게음식점,2021-04-09,세븐일레븐 이수남성점,"서울특별시 동작구 동작대로29가길 33, 제1층 제101호 (사당동, 도성빌딩)",서울특별시 동작구 사당동 89-12 ,6,편의점,보건행정과
휴게음식점,2021-04-12,세븐일레븐 상도주공점,"서울특별시 동작구 상도로53길 70, 임대상가 204, 205호 (상도동, 상도에스에이치빌)",서울특별시 동작구 상도동 430 상도에스에이치빌 ,3.3,편의점,보건행정과
휴게음식점,2021-04-16,세븐일레븐 동작도화공원점,"서울특별시 동작구 성대로17길 40, 지하1층 101호 (상도동)",서울특별시 동작구 상도동 244-47 ,3.3,편의점,보건행정과
휴게음식점,2021-04-19,7번가피자 상도점,"서울특별시 동작구 장승배기로 40, 1층 (상도동)",서울특별시 동작구 상도동 204-28 ,55,일반조리판매,보건행정과
휴게음식점,2021-04-22,씨유(신대방점),"서울특별시 동작구 국사봉길 2, 1층 (신대방동)",서울특별시 동작구 신대방동 347-8 ,3.3,편의점,보건행정과
휴게음식점,2021-04-28,GS25 S9 노량진역점,"서울특별시 동작구 노량진로 지하 130, 9호선 노량진역 (노량진동)",서울특별시 동작구 노량진동 60-11 9호선 노량진역 ,3.3,편의점,보건행정과
휴게음식점,2021-05-07,지에스(GS)25 S9 노들역점,"서울특별시 동작구 노량진로 지하 238, 9호선 노들역 지하층 (본동)",서울특별시 동작구 본동 475-1 9호선 노들역 ,9,편의점,보건행정과
휴게음식점,2021-05-25,CU 아델라 이수역점,"서울특별시 동작구 동작대로23길 13, 1층 (사당동)",서울특별시 동작구 사당동 1007-1 ,3.3,편의점,보건행정과
휴게음식점,2021-05-31,세븐일레븐 상도등용점,"서울특별시 동작구 상도로15길 73, 1층 (상도동)",서울특별시 동작구 상도동 361-154 ,3.3,편의점,보건행정과
휴게음식점,2021-06-02,씨유 흑석센트레빌점,"서울특별시 동작구 서달로 91, 제상가동 지하2층 204, 207호 (흑석동, 흑석한강센트레빌2차)",서울특별시 동작구 흑석동 339 흑석한강센트레빌2차 ,6.6,편의점,보건행정과
휴게음식점,2021-06-08,카페희희,"서울특별시 동작구 성대로 52, 제지1층 제비06호 (상도동)",서울특별시 동작구 상도동 256-1 ,23.76,일반조리판매,보건행정과
휴게음식점,2021-06-08,씨유 사당센터점,"서울특별시 동작구 동작대로7길 80, 1층 (사당동)",서울특별시 동작구 사당동 1038-25 ,6.6,편의점,보건행정과
휴게음식점,2021-06-21,달굼당,"서울특별시 동작구 국사봉2다길 17, 정경재 1층 (신대방동)",서울특별시 동작구 신대방동 348-8 정경재 ,42,일반조리판매,보건행정과
휴게음식점,2021-06-22,세븐일레븐 상도롯데캐슬점,"서울특별시 동작구 양녕로 220, 1층 단지내상가 B-15호 (상도동, 상도역 롯데캐슬 파크엘)",서울특별시 동작구 상도동 904 상도역 롯데캐슬 파크엘 ,3.3,편의점,보건행정과
휴게음식점,2021-06-29,황제 찹쌀꽈배기,"서울특별시 동작구 여의대방로 182, 1층 (대방동)",서울특별시 동작구 대방동 389-24 ,24.75,일반조리판매,보건행정과
휴게음식점,2021-06-29,씨유 동작중앙점,"서울특별시 동작구 사당로20길 13, 1층 (사당동)",서울특별시 동작구 사당동 321-47 ,6.6,편의점,보건행정과
휴게음식점,2021-07-08,씨유 신대방타운점,"서울특별시 동작구 여의대방로22카길 34, 1층 (신대방동)",서울특별시 동작구 신대방동 360-115 ,6.6,편의점,보건행정과
휴게음식점,2021-07-13,샐러디 노량진역점,"서울특별시 동작구 노량진로16길 25, 1층 (노량진동)",서울특별시 동작구 노량진동 90-1 ,45,일반조리판매,보건행정과
휴게음식점,2021-07-26,세븐일레븐 동작성대점,"서울특별시 동작구 성대로6길 6, 1층 (상도동)",서울특별시 동작구 상도동 312-5 ,3.3,편의점,보건행정과
휴게음식점,2021-08-06,위켄드쿠키,"서울특별시 동작구 동작대로9가길 18-1, 1층 (사당동)",서울특별시 동작구 사당동 1028-25 ,12.5,일반조리판매,보건행정과
휴게음식점,2021-08-12,씨유노량진고시촌점,서울특별시 동작구 만양로14길 45 (노량진동),서울특별시 동작구 노량진동 128-1 ,3.3,편의점,보건행정과
휴게음식점,2021-08-23,씨유 사당 남성점,"서울특별시 동작구 사당로16가길 34, 1층 (사당동)",서울특별시 동작구 사당동 268-4 ,3.3,편의점,보건행정과
휴게음식점,2021-08-26,GS25상도타운점,"서울특별시 동작구 매봉로 59, 1층 (상도1동)",서울특별시 동작구 상도1동 509-1 ,3.3,편의점,보건행정과
휴게음식점,2021-08-30,진진김밥,"서울특별시 동작구 상도로37길 56, 1층 (상도동)",서울특별시 동작구 상도동 463-8 ,17,일반조리판매,보건행정과
휴게음식점,2021-09-02,GS25신대방문창점,"서울특별시 동작구 여의대방로22나길 43, 1층 (신대방동)",서울특별시 동작구 신대방동 364-146 ,3.3,편의점,보건행정과
휴게음식점,2021-10-01,경성꽈배기 노량진점,"서울특별시 동작구 노량진로8길 39, 1층 (노량진동)",서울특별시 동작구 노량진동 36-3 ,21.78,일반조리판매,보건행정과
휴게음식점,2021-10-06,홍가네떡볶이,"서울특별시 동작구 대방동길 9, 1층 (대방동)",서울특별시 동작구 대방동 391-585 ,26.44,일반조리판매,보건행정과
휴게음식점,2021-11-01,지에스25사당위브점(GS25사당위브점),"서울특별시 동작구 사당로13길 36, 1층 (사당동)",서울특별시 동작구 사당동 262-8 ,3.3,편의점,보건행정과
휴게음식점,2021-11-10,씨유 동작늘솔길점,"서울특별시 동작구 동작대로35다길 22, 1층 (사당동)",서울특별시 동작구 사당동 67-6 ,6.6,편의점,보건행정과
휴게음식점,2022-01-05,이마트24 동작상도점,"서울특별시 동작구 상도로37길 30, 1층 (상도1동)",서울특별시 동작구 상도1동 395-1 ,3.3,편의점,보건행정과
휴게음식점,2022-01-11,GS25이수중앙점,"서울특별시 동작구 동작대로25길 33, 1층 (사당동)",서울특별시 동작구 사당동 144-1 ,3.3,편의점,보건행정과
휴게음식점,2022-01-13,하르당,"서울특별시 동작구 상도로 92, 1층 (상도동)",서울특별시 동작구 상도동 325-8 ,42.97,일반조리판매,보건행정과
휴게음식점,2022-01-27,이삭토스트 보라매공원점,"서울특별시 동작구 여의대방로 88, 1층 (신대방동)",서울특별시 동작구 신대방동 498-5 ,46.2,일반조리판매,보건행정과
휴게음식점,2022-02-11,엘리스파이,"서울특별시 동작구 흑석로 95, 1층 제3호 (흑석동)",서울특별시 동작구 흑석동 190-6 ,26.45,일반조리판매,보건행정과
휴게음식점,2022-02-11,남성골왕만두,"서울특별시 동작구 사당로14길 10, 1층 102호 (사당동)",서울특별시 동작구 사당동 267-61 ,21,일반조리판매,보건행정과
휴게음식점,2022-02-17,비틀쥬스,"서울특별시 동작구 흑석로 102, 중앙대학교병원 지하1층 B115호 (흑석동)",서울특별시 동작구 흑석동 224-1 중앙대학교병원 ,8.04,일반조리판매,보건행정과
휴게음식점,2022-02-17,씨유 상도포도점,"서울특별시 동작구 양녕로25길 30, 1층 (상도동, 상도젠트리하임)",서울특별시 동작구 상도동 210-172 상도젠트리하임 ,3.3,편의점,보건행정과
